id;id_product;id_loja;cod_prod;titulo;estoque_qtd
(3951;NULL;'003';'57';'VESTIDO PLUS GOLD LOOK';6),
(3952;NULL;'003';'5087';'VESTIDO PONTA AMARELO EZEE';1),
(3953;NULL;'003';'1972';'VESTIDO RENDA DEC AMICIA';3),
(3954;NULL;'003';'1489';'VESTIDO THAMIREZ PLUS SIZE';3),
(3955;NULL;'003';'1957';'VESTIDO TRICOLINE AMICIA';0),
(3956;NULL;'003';'1955';'VESTIDO TRS MA AMICIA';10),
(3957;NULL;'003';'1491';'VESTIDO VALENTINA PLUS SIZE';3),
(3958;NULL;'003';'1999';'VESTIDO VISCOLINHO C BOTAO AMICIA';10),
(3959;NULL;'003';'1921';'VESTIDO VISCOSE AMICIA';6),
(3960;NULL;'003';'1921';'VESTIDO VISCOSE AMICIA';15),
(3961;NULL;'003';'2806';'VESTIDO VISCOSE LA';2),
(3962;NULL;'003';'3346470303188';'VETIVER 100ML';0),
(3963;NULL;'003';'3346470501362';'VETIVER 40ML';0),
(3964;NULL;'003';'3346470500419';'VETIVER 75ML';0),
(3965;NULL;'003';'3346470500426';'VETIVER H 125ML';0),
(3966;NULL;'003';'667526907802';'VICTORIA COLONIA 250ML';3),
(3967;NULL;'003';'667525928518';'VICTORIA GLOSS';0),
(3968;NULL;'003';'667528031017';'VICTORIA HYDRATANTE';24),
(3969;NULL;'003';'667524277723';'VICTORIA PERFUME 30ML';0),
(3970;NULL;'003';'12354001350';'VINHO 19 CRIMES CABERNET SAUVIGNON';0),
(3971;NULL;'003';'12354001947';'VINHO 19 CRIMES HARD CHARD';0),
(3972;NULL;'003';'12354000995';'VINHO 19 CRIMES RED WINE';0),
(3973;NULL;'003';'7798080492138';'VINHO 400 KIT 4GFS';2),
(3974;NULL;'003';'8033182901874';'VINHO A MARE BIANCO PUGLIA';0),
(3975;NULL;'003';'8437003104206';'VINHO AALTO';5),
(3976;NULL;'003';'1234567893211';'VINHO AALTO MAGNUN';0),
(3977;NULL;'003';'8437003104329';'VINHO AALTO PS';0),
(3978;NULL;'003';'3760011572954';'VINHO ABBOTTS PINOT NOIR';13),
(3979;NULL;'003';'7798091111110';'VINHO ACHAVAL FERRER MALBEC 2013';0),
(3980;NULL;'003';'7798091111035';'VINHO ACHAVEL FERRER QUIMERA 2014';0),
(3981;NULL;'003';'7804304001670';'VINHO ACONCAGUA ALTO';12),
(3982;NULL;'003';'8033148200812';'VINHO AGLINICO PUGLIA';0),
(3983;NULL;'003';'7794450088390';'VINHO ALAMOS BONARDA';0),
(3984;NULL;'003';'7794450008060';'VINHO ALAMOS CABERNET SAUVIGNON';3),
(3985;NULL;'003';'7794450008084';'VINHO ALAMOS MALBEC 2017';0),
(3986;NULL;'003';'7794450003676';'VINHO ALAMOS RED BLEND 2016';0),
(3987;NULL;'003';'7809537000087';'VINHO ALBA DE DOMUS 2014';2),
(3988;NULL;'003';'5603155400081';'VINHO ALDEIAS DA SERRA DAO';0),
(3989;NULL;'003';'5603155400036';'VINHO ALDEIAS DAS SERRAS 375ML';0),
(3990;NULL;'003';'5603155400043';'VINHO ALDEIAS DAS SERRAS 750ML';0),
(3991;NULL;'003';'5603155400159';'VINHO ALDEIAS DAS SERRAS ROSE';0),
(3992;NULL;'003';'5600842634125';'VINHO ALICANTE BOUSCHET RESERVA';0),
(3993;NULL;'003';''843601425249';'VINHO ALLION';2),
(3994;NULL;'003';'7798126080015';'VINHO ALMA NEGRA 2016';2),
(3995;NULL;'003';'7798126083894';'VINHO ALMA NEGRA ORANGE';2),
(3996;NULL;'003';'7804607440817';'VINHO ALMA VIVA EPU';3),
(3997;NULL;'003';'3263070046607';'VINHO ALTERA ROSE';4),
(3998;NULL;'003';'7790975017020';'VINHO ALTOS DEL PLATA C.SAUVIGNON';1),
(3999;NULL;'003';'7790975017013';'VINHO ALTOS DEL PLATA MALBEC';0),
(4000;NULL;'003';'7790975017754';'VINHO ALTOS DEL PLATA SYRAH';0),
(4001;NULL;'003';'7798051950032';'VINHO ALTOS LAS HORMIGAS MALBEC';0),
(4002;NULL;'003';'766238111375';'VINHO ALVEAR FINO JEREZ';0),
(4003;NULL;'003';'7798104769093';'VINHO AMALAYA BLANCO 2017';0),
(4004;NULL;'003';'7798104763039';'VINHO AMALAYA MALBEC 2017';0),
(4005;NULL;'003';'7798121461154';'VINHO AMANCAYA MALBEC C.SAUVIGNON';16),
(4006;NULL;'003';'7804605830245';'VINHO AMAYNA PINOT NOIR';0),
(4007;NULL;'003';'8054181280036';'VINHO AMERICO VESPVCCI VALPOLICELLA';8),
(4008;NULL;'003';'7794450088963';'VINHO ANGELICA ZAPATA CABERNET FRANC';7),
(4009;NULL;'003';'7794450008282';'VINHO ANGELICA ZAPATA CABERNET SAUVIGNON';0),
(4010;NULL;'003';'7794450008268';'VINHO ANGELICA ZAPATA CHARDONNAY';19),
(4011;NULL;'003';'7794450008275';'VINHO ANGELICA ZAPATA MALBEC ALTA';130),
(4012;NULL;'003';'7794450008961';'VINHO ANGELICA ZAPATA MERLOT 2013';0),
(4013;NULL;'003';'7790577043113';'VINHO ANTOLOGIA L BRANCO';6),
(4014;NULL;'003';'7790057700974';'VINHO ANTOLOGIA XL N40';0),
(4015;NULL;'003';'7790577009782';'VINHO ANTOLOGIA XLIV N44';0),
(4016;NULL;'003';'7790577009003';'VINHO ANTOLOGIA XXXVIII';0),
(4017;NULL;'003';'7798068480027';'VINHO ANUBIS MALBEC';0),
(4018;NULL;'003';'7790577006835';'VINHO APARTADO GRAN BLEND';3),
(4019;NULL;'003';'7790577000338';'VINHO APARTADO GRAN MALBEC';1),
(4020;NULL;'003';'8002153218488';'VINHO ARBOS SANGIOVESE';8),
(4021;NULL;'003';'7804361000616';'VINHO ARTIFICE ARGENTUM MERLOT 2011';0),
(4022;NULL;'003';'7804361000647';'VINHO ARTIFICE ARGENTUM PINOT NOIR';0),
(4023;NULL;'003';'7804361000630';'VINHO ARTIFICE ARGENTUM SYRAH';5),
(4024;NULL;'003';'7804361000579';'VINHO ARTIFICE AUREO CABERNET SAUVIGNON';0),
(4025;NULL;'003';'7804361000593';'VINHO ARTIFICE AUREO CARMENERE';0),
(4026;NULL;'003';'7804361000654';'VINHO ARTIFICE CUPROM CABERNET SAUVIGNON';0),
(4027;NULL;'003';'7804361000678';'VINHO ARTIFICE CUPRUM CARMENERE';0),
(4028;NULL;'003';'7804361000982';'VINHO ARTIFICE CUPRUM CHARDONNAY';0),
(4029;NULL;'003';'7804361000975';'VINHO ARTIFICE CUPRUM SAUVUGNON BLANC';0),
(4030;NULL;'003';'7804361000715';'VINHO ARTIFICE PLATINUM CARMENERE 2009';0),
(4031;NULL;'003';'7804361000722';'VINHO ARTIFICE TERRA CABERNET SAUVIGNON';0),
(4032;NULL;'003';'7804361000739';'VINHO ARTIFICE TERRA CARMENERE';0),
(4033;NULL;'003';'7804361000807';'VINHO ARTIFICE TERRA CHARDONNAY';0),
(4034;NULL;'003';'7804361000814';'VINHO ARTIFICE TERRA SUVIGNON BLANC';0),
(4035;NULL;'003';'5600391231448';'VINHO ATLANTICO ALENTEJO';0),
(4036;NULL;'003';'3662386811617';'VINHO AUSSIERES CLASSIC';0),
(4037;NULL;'003';'5600822960251';'VINHO AVENTURA';0),
(4038;NULL;'003';'8032793970392';'VINHO BARBERA LUCA BOSIO';0),
(4039;NULL;'003';'8002645221064';'VINHO BARDOLINO CLASSICO CAMPAGNOL 2016';0),
(4040;NULL;'003';'8002820000835';'VINHO BATASIOLO BARBERA DASTI';0),
(4041;NULL;'003';'8002820000804';'VINHO BATASIOLO BAROLO';27),
(4042;NULL;'003';'8002820000842';'VINHO BATASIOLO DOLCETTO D ALBA';0),
(4043;NULL;'003';'8002820002563';'VINHO BATASIOLO LANCHE NEBBIOLO';0),
(4044;NULL;'003';'3760046403414';'VINHO BAUMARD CORTEAUX DU';2),
(4045;NULL;'003';'8437001019540';'VINHO BAYANEGRA TEMPRANILHO 2016';0),
(4046;NULL;'003';'8410023223959';'VINHO BERONIA GRAN RESERVA';33),
(4047;NULL;'003';'8410023000390';'VINHO BERONIA RESERVA';4),
(4048;NULL;'003';'3760131252521';'VINHO BLASON D AUSSIERES CORBIERES';1),
(4049;NULL;'003';'3250670003451';'VINHO BOURGOGNE ALIGOTE 2012';0),
(4050;NULL;'003';'7798145140110';'VINHO BRAMARE 2016 MALBEC';0),
(4051;NULL;'003';'7798145140141';'VINHO BRAMARE CABERNET SAUVIGNON 2016';0),
(4052;NULL;'003';'7798145140318';'VINHO BRAMARE CONSULTA E UCO';8),
(4053;NULL;'003';'7798145140059';'VINHO BRAMARE MALBEC';1),
(4054;NULL;'003';'7798145140769';'VINHO BRAMARE PINOT NOIR';0),
(4055;NULL;'003';'8033803910025';'VINHO BRANU VERMENTINO DI GALLURA';0),
(4056;NULL;'003';'5600345260326';'VINHO BREJINHO COLHEITA BRANCO';0),
(4057;NULL;'003';'5600345260845';'VINHO BREJONHO COLHEITA';0),
(4058;NULL;'003';'7798116930108';'VINHO BRESSIA CONJURO CABERNET SAUVIGNON';2),
(4059;NULL;'003';'7798116930160';'VINHO BRESSIA LAGRIMA CAMELA';0),
(4060;NULL;'003';'7798116930054';'VINHO BRESSIA PINOT NOIR';0),
(4061;NULL;'003';'7798116930016';'VINHO BRESSIA PROFUNDO';1),
(4062;NULL;'003';'7802180089256';'VINHO CABALLO LOCO';0),
(4063;NULL;'003';'7802180001937';'VINHO CABALLO LOCO APALTA';1),
(4064;NULL;'003';'7802180001944';'VINHO CABALLO LOCO MAIPO';1),
(4065;NULL;'003';'5601007478509';'VINHO CALLABRIGA DOURO';0),
(4066;NULL;'003';'7798108830737';'VINHO CALLIA CHARDONNAY 2017';0),
(4067;NULL;'003';'7798108830010';'VINHO CALLIA GRAND BLEND';0),
(4068;NULL;'003';'7798108830751';'VINHO CALLIA MALBEC';8),
(4069;NULL;'003';'7798108832229';'VINHO CALLIA PINOT GRIGIO BRANCO';0),
(4070;NULL;'003';'7798108830201';'VINHO CALLIA SYRAH';6),
(4071;NULL;'003';'7798108830225';'VINHO CALLIA SYRAH BONARDA';2),
(4072;NULL;'003';'7798108830232';'VINHO CALLIA SYRAH CABERNET';1),
(4073;NULL;'003';'7798108830553';'VINHO CALLIA SYRAH ROSE 2017';0),
(4074;NULL;'003';'7798108830188';'VINHO CALLIA TARDIO DULCE';5),
(4075;NULL;'003';'7798108830683';'VINHO CALLIA TORRONTES 750ML';5),
(4076;NULL;'003';'3159567000972';'VINHO CALVET RESERVA POMEROL';4),
(4077;NULL;'003';'8132636142887';'VINHO CAMARCANDA MAGARI 2013';0),
(4078;NULL;'003';'8412449104058';'VINHO CANTARERA GARNACHA 750ML';0),
(4079;NULL;'003';'8412449104041';'VINHO CANTARERA TEMPANILLO';0),
(4080;NULL;'003';'7809573900716';'VINHO CAPITULO ODFJELL';5),
(4081;NULL;'003';'79010000';'VINHO CARMELO PATII CABERNET SAUVIGON 2010';0),
(4082;NULL;'003';'7804335003094';'VINHO CARMEN INSIGNE CABERNET SAUVIGNON 2016';1),
(4083;NULL;'003';'7804335001168';'VINHO CARMEN INSIGNE CARMENERE';0),
(4084;NULL;'003';'7804335784252';'VINHO CARMEN INSIGNE CHARDONNAY';3),
(4085;NULL;'003';'7804335754156';'VINHO CARMEN INSIGNE MERLOT 2017';1),
(4086;NULL;'003';'7804335001793';'VINHO CARMEN INSIGNE SYRAH 2017';1),
(4087;NULL;'003';'7804335002622';'VINHO CARMEN PREMIER C.SAUVIGNON';5),
(4088;NULL;'003';'7804335002639';'VINHO CARMEN PREMIER CARMENERE';0),
(4089;NULL;'003';'7804335002660';'VINHO CARMEN PREMIER CHARDONAY';0),
(4090;NULL;'003';'7804335002646';'VINHO CARMEN PREMIER MERLOT';0),
(4091;NULL;'003';'7804335002653';'VINHO CARMEN PREMIER PINOT NOIR';0),
(4092;NULL;'003';'7804335181211';'VINHO CARMEN ROSE';33),
(4093;NULL;'003';'85000020425';'VINHO CARNIVOR CABERNET SAUVIGNON';1),
(4094;NULL;'003';'85000024973';'VINHO CARNIVOR ZINFANDEL';-1),
(4095;NULL;'003';'5602720144078';'VINHO CARTUXA BRANCO';0),
(4096;NULL;'003';'5602720044040';'VINHO CARTUXA COLHEITA 2014';0),
(4097;NULL;'003';'5602720041452';'VINHO CARTUXA RESERVA 2015';0),
(4098;NULL;'003';'7804413001509';'VINHO CASA DEL TOQUE';0),
(4099;NULL;'003';'7730998270095';'VINHO CASA GRANDE CABERNET FRANC';0),
(4100;NULL;'003';'7730998270033';'VINHO CASA GRANDE MERLOT';1),
(4101;NULL;'003';'7730998270101';'VINHO CASA GRANDE ROSE';0),
(4102;NULL;'003';'7730998270019';'VINHO CASA GRANDE SAUVIGNON BLANC';0),
(4103;NULL;'003';'7730998270057';'VINHO CASA GRANDE TANNAT';0),
(4104;NULL;'003';'7804413000021';'VINHO CASAS DEL TOQUI CABERNET SAUVIGON';0),
(4105;NULL;'003';'7804413000694';'VINHO CASAS DEL TOQUI CARMENE';0),
(4106;NULL;'003';'7804413008249';'VINHO CASAS DEL TOQUI MERLOT';0),
(4107;NULL;'003';'7804413000786';'VINHO CASAS DEL TOQUI PINOT NOIR';0),
(4108;NULL;'003';'5600292865605';'VINHO CASCAS';0),
(4109;NULL;'003';'7794450002570';'VINHO CATENA CABERNET SAUVIGNON';0),
(4110;NULL;'003';'7794450008053';'VINHO CATENA MALBEC 2015';0),
(4111;NULL;'003';'7794450008237';'VINHO CATENA MALBEC ALTA';23),
(4112;NULL;'003';'7794450946171';'VINHO CATENA ROSE';5),
(4113;NULL;'003';'7794450941145';'VINHO CATENA ZAPATA MALBEC ARGENTINO';11),
(4114;NULL;'003';'7798085640152';'VINHO CAVA NEGRA C. SAUVIGNON';0),
(4115;NULL;'003';'7798085640176';'VINHO CAVA NEGRA CHARDONAY';6),
(4116;NULL;'003';'7798085641197';'VINHO CAVA NEGRA CHARDONAY 375ML';0),
(4117;NULL;'003';'7798085640169';'VINHO CAVA NEGRA MALBEC';0),
(4118;NULL;'003';'7798085641173';'VINHO CAVA NEGRA MALBEC 375ML';0),
(4119;NULL;'003';'7798085643009';'VINHO CAVA NEGRA TORRONTES';11),
(4120;NULL;'003';'5601064003294';'VINHO CEDRO NOVAL';0),
(4121;NULL;'003';'5602660004418';'VINHO CEREMONY 10 ANOS';1),
(4122;NULL;'003';'5602660004340';'VINHO CEREMONY LBV PORTO 2015';0),
(4123;NULL;'003';'5602660004395';'VINHO CEREMONY RUBY';16),
(4124;NULL;'003';'5602660004388';'VINHO CEREMONY TAWNY';6),
(4125;NULL;'003';'5602660004333';'VINHO CEREMONY VINTAGE PORTO 2008';0),
(4126;NULL;'003';'7798123973044';'VINHO CHAC CHAC CABERNET FRANC';0),
(4127;NULL;'003';'7798123971569';'VINHO CHAC CHAC MALBEC';23),
(4128;NULL;'003';'7798123971606';'VINHO CHAC CHAC MALBEC ROSE';3),
(4129;NULL;'003';'5603790004651';'VINHO CHAMINE';0),
(4130;NULL;'003';'3555820085050';'VINHO CHATEAU CHEVALIERS MALBEC 2005';1),
(4131;NULL;'003';'3760131251418';'VINHO CHATEAU D AUSSIERES';1),
(4132;NULL;'003';'3760269180000';'VINHO CHATEAU DASSAULT 2015';0),
(4133;NULL;'003';'9876541231234';'VINHO CHATEAU DE CRANS';0),
(4134;NULL;'003';'5281004211141';'VINHO CHATEAU KEFRAYA';0),
(4135;NULL;'003';'5281004211073';'VINHO CHATEAU KEFRAYA 2007';12),
(4136;NULL;'003';'5281004211080';'VINHO CHATEAU KEFRAYA 2008';10),
(4137;NULL;'003';'5281004211097';'VINHO CHATEAU KEFRAYA 2009';12),
(4138;NULL;'003';'5281004211103';'VINHO CHATEAU KEFRAYA 2010';0),
(4139;NULL;'003';'5281004151195';'VINHO CHATEAU KEFRAYA BLANC DE BLANCS';12),
(4140;NULL;'003';'3012993044470';'VINHO CHATEAU LA CLOTE GRAN CRU';0),
(4141;NULL;'003';'3760002311180';'VINHO CHATEAU LA GRAVELLE';6),
(4142;NULL;'003';'3500610082870';'VINHO CHATEAU LA HOURCADE MEDOC 2012';0),
(4143;NULL;'003';'3500610036835';'VINHO CHATEAU LES MAURINS BORDEAUX 2012';0),
(4144;NULL;'003';'7804338000465';'VINHO CHATEAU LOS BOLDOS CABERNET SAU';0),
(4145;NULL;'003';'7804338000625';'VINHO CHATEAU LOS BOLDOS CARMENERE';0),
(4146;NULL;'003';'1234567891011';'VINHO CHATEAU POTENSAC MEDOC 1996';0),
(4147;NULL;'003';'6000000015596';'VINHO CHATEAU POTENSAC MEDOC 2002';0),
(4148;NULL;'003';'5604086576029';'VINHO CHORINHO 2015';0),
(4149;NULL;'003';'3760136207434';'VINHO CLARENDELLE BORDEAUX';3),
(4150;NULL;'003';'7798281510082';'VINHO CLAROSCURO CABERNET FRANC 2016';0),
(4151;NULL;'003';'7798281510037';'VINHO CLAROSCURO GRAM MALBEC 2015';0),
(4152;NULL;'003';'7798281510051';'VINHO CLAROSCURO MALBEC 2015';0),
(4153;NULL;'003';'7804387001123';'VINHO CLOS APALTA';3),
(4154;NULL;'003';'3448821702432';'VINHO CLOS RENE POMEROL';2),
(4155;NULL;'003';'7798145140424';'VINHO COCODRILO 2015';0),
(4156;NULL;'003';'2050012';'VINHO COCODRILO 2016';0),
(4157;NULL;'003';'8423339965338';'VINHO CONDADO DE HAZA 2016';4),
(4158;NULL;'003';'8423339965345';'VINHO CONDADO DE HAZA RESERVA';3),
(4159;NULL;'003';'5602886001512';'VINHO CONDES DE BARCELOS ROSE 2017';0),
(4160;NULL;'003';'5602886000058';'VINHO CONDES DE BARCELOS VERDE';0),
(4161;NULL;'003';'7798260190373';'VINHO CONQUISTA BONARDA MALBEC';1),
(4162;NULL;'003';'7798260190380';'VINHO CONQUISTA C. SAUVIGNON MERLOT';5),
(4163;NULL;'003';'7798260190366';'VINHO CONQUISTA MALBEC SYRAH';8),
(4164;NULL;'003';'8003295006834';'VINHO CONTE DI CAMPIANO P. MANDURIA';33),
(4165;NULL;'003';'5602012601029';'VINHO CONVENTO DA SERRA 375ML';0),
(4166;NULL;'003';'5602154102187';'VINHO CONVENTO DA VILA 375';0),
(4167;NULL;'003';'7798159947989';'VINHO CORDERO CON PIEL DE LOBO';0),
(4168;NULL;'003';'5603790003548';'VINHO CORTES DE CIMA';0),
(4169;NULL;'003';'5603790002237';'VINHO CORTES DE CIMA 2013';1),
(4170;NULL;'003';'5603790001575';'VINHO CORTES DE CIMA RESERVA 2014';0),
(4171;NULL;'003';'7804305002102';'VINHO COUSINO MACUL CABERNET SAUVIGNON MERLOT';0),
(4172;NULL;'003';'8411509143105';'VINHO DALMAU RIOJA';1),
(4173;NULL;'003';'7798099590375';'VINHO DEL FIM DEL MUNDO';0),
(4174;NULL;'003';'8018653006500';'VINHO DELLE ROCCHE MONTEPULCIANO';8),
(4175;NULL;'003';'300';'VINHO DI PAOLO TOSCANO';1),
(4176;NULL;'003';'5609655122140';'VINHO DOM RAFAEL MOUCHAO 2014';0),
(4177;NULL;'003';'8410261400006';'VINHO DON LUCIANO TEMPRANILLO';0),
(4178;NULL;'003';'7804320413143';'VINHO DON MELCHOR CABERNET SAUVIGNON';0),
(4179;NULL;'003';'5604846103397';'VINHO DOUROSA 2015';0),
(4180;NULL;'003';'12086322211';'VINHO DROUHIN VAUDON CHABLIS';2),
(4181;NULL;'003';'6001495000326';'VINHO DURBANVILLE CABERNET SAUVIGNON';0),
(4182;NULL;'003';'6001108087775';'VINHO DURBANVILLE HILLS CHENIN BLANC';0),
(4183;NULL;'003';'6001108054159';'VINHO DURBANVILLE HILLS MERLOT ROSE';1),
(4184;NULL;'003';'6001495000418';'VINHO DURBANVILLE HILLS PINOTAGE';0),
(4185;NULL;'003';'6001495000449';'VINHO DURBANVILLE HILLS S.BLANC';0),
(4186;NULL;'003';'7794450090102';'VINHO DV CATENA CABERNET CABERNET';1),
(4187;NULL;'003';'7794450090492';'VINHO DV CATENA CABERNET MALBEC 2015';290),
(4188;NULL;'003';'7794450090553';'VINHO DV CATENA CHARDONNAY 2016';37),
(4189;NULL;'003';'7794450090096';'VINHO DV CATENA MALBEC';448),
(4190;NULL;'003';'7794450001696';'VINHO DV CATENA PINOT NOIR';4),
(4191;NULL;'003';'7794450090515';'VINHO DV CATENA SYRAH SYRAH 2015';0),
(4192;NULL;'003';'5602720114071';'VINHO EA BRANCO';0),
(4193;NULL;'003';'5602720014074';'VINHO EA CARTUXA 750ML';0),
(4194;NULL;'003';'5602720214078';'VINHO EA ROSE';0),
(4195;NULL;'003';'7794450000971';'VINHO EL ENEMIGO BONARDA';13),
(4196;NULL;'003';'7794450003645';'VINHO EL ENEMIGO C.FRANC';49),
(4197;NULL;'003';'7794450003096';'VINHO EL ENEMIGO CHARDONNAY';17),
(4198;NULL;'003';'7794450000972';'VINHO EL ENEMIGO MALBEC 2013';119),
(4199;NULL;'003';'7798097230655';'VINHO EL PORVENIR';1),
(4200;NULL;'003';'7808769900011';'VINHO EL PRINCIPAL ANDETELMO 2013';0),
(4201;NULL;'003';'7790577009447';'VINHO ENCUENTRO GRAN RESERVA 2012';0),
(4202;NULL;'003';'7804304104692';'VINHO ERRAZURIZ DON MAXIMINIANO';0),
(4203;NULL;'003';'7790415004610';'VINHO ESCORIHUELA GASCON CABERNET SAUVI';0),
(4204;NULL;'003';'7790415001916';'VINHO ESCORIHUELA GASCON MALBEC';0),
(4205;NULL;'003';'7804369000373';'VINHO ESCUDO REAL CABERNET SAUVIGNO';3),
(4206;NULL;'003';'7804369000366';'VINHO ESCUDO REAL CARMENERE';1),
(4207;NULL;'003';'7804369001059';'VINHO ESCUDO REAL CHARDONNAY';0),
(4208;NULL;'003';'7804462000089';'VINHO ESCUDO ROJO GRAN RESERVA';2),
(4209;NULL;'003';'7804462001055';'VINHO ESCUDO ROJO RESERVA C.SAUVIGNON';2),
(4210;NULL;'003';'7804462001031';'VINHO ESCUDO ROJO RESERVA CARMENERE';6),
(4211;NULL;'003';'5601007001332';'VINHO ESTEVA DOURO 2016';26),
(4212;NULL;'003';'7794450090935';'VINHO ESTIBA CABERNET SAUVIGNON 2017';0),
(4213;NULL;'003';'7794450090973';'VINHO ESTIBA CHARDONNAY 2016';0),
(4214;NULL;'003';'7794450090959';'VINHO ESTIBA MALBEC 2017';0),
(4215;NULL;'003';'7798116191387';'VINHO FAMILIA SHROEDER MALBEC';0),
(4216;NULL;'003';'7798116190762';'VINHO FAMILIA SHROEDER MERLOT 2011';0),
(4217;NULL;'003';'8019873000026';'VINHO FANTINI TREBBIANO D ABRUZZO';0),
(4218;NULL;'003';'30858';'VINHO FIGARO 2017';0),
(4219;NULL;'003';'7798116660852';'VINHO FILOSUR CABERNET SAUVIGNON 2014';0),
(4220;NULL;'003';'7798116661712';'VINHO FILOSUR GRAN CABERNET SAUVIGNON 2012';0),
(4221;NULL;'003';'7798116661682';'VINHO FILOSUR GRAN MALBEC 2013';0),
(4222;NULL;'003';'7798116660791';'VINHO FILOSUR MALBEC 2014';0),
(4223;NULL;'003';'7798116661651';'VINHO FILOSUR SAUVIGNON BLANC CHENIN 2014';0),
(4224;NULL;'003';'7790470005904';'VINHO FINCA FLICHMAN CABERNET SAUVIGNON';0),
(4225;NULL;'003';'7790470080222';'VINHO FINCA FLICHMAN ROBLE MALBEC';0),
(4226;NULL;'003';'5600301740367';'VINHO FITA DA FITAPRETA RESERVA';0),
(4227;NULL;'003';'7804670770200';'VINHO FOYE CHARDONAY';0),
(4228;NULL;'003';'7804670770170';'VINHO FOYE RESERVA CABERNET SAUV';27),
(4229;NULL;'003';'7804670770187';'VINHO FOYE RESERVA CARMENERE';34),
(4230;NULL;'003';'30805';'VINHO GAJA SPERSS BAROLO';0),
(4231;NULL;'003';'7899413367687';'VINHO GAJA SPERSS LANCHE';0),
(4232;NULL;'003';'7896196068589';'VINHO GARZON  SINGLE VINEYARD';4),
(4233;NULL;'003';'7896196066615';'VINHO GARZON KIT PINOT NOIR ROSE';0),
(4234;NULL;'003';'7730951080259';'VINHO GARZON PINOT GRIGIO';0),
(4235;NULL;'003';'7730951080266';'VINHO GARZON ROSE';0),
(4236;NULL;'003';'7730951080471';'VINHO GARZON TANNAT DE CORTE';0),
(4237;NULL;'003';'7730951080280';'VINHO GARZON TANNAT RESERVA';0),
(4238;NULL;'003';'5601012011876';'VINHO GAZELA';0),
(4239;NULL;'003';'857660004592';'VINHO GEMMA DI LUNA PINOR GRIGIO';8),
(4240;NULL;'003';'7898478495694';'VINHO GEMMA DI LUNA PINOT GRIGIO';0),
(4241;NULL;'003';'133';'VINHO GIORGIO MALETTI CAVALLARI';2),
(4242;NULL;'003';'8436546821243';'VINHO GORDO DEL CIRCO';0),
(4243;NULL;'003';'7794450004208';'VINHO GRAN ENEMIGO AGRELO';56),
(4244;NULL;'003';'7798126082415';'VINHO GRAN ENEMIGO BLEND';0),
(4245;NULL;'003';'7794450005502';'VINHO GRAN ENEMIGO CHACAYES';0),
(4246;NULL;'003';'7794450005519';'VINHO GRAN ENEMIGO EL CEPILLO';1),
(4247;NULL;'003';'7794450002013';'VINHO GRAN ENEMIGO GUALTALARY 2013';0),
(4248;NULL;'003';'7794450004215';'VINHO GRAN ENEMIGO GUALTALLARY';19),
(4249;NULL;'003';'7798103161287';'VINHO GRAN LORCA POETICO MALBEC BLEND';6),
(4250;NULL;'003';'7798159940621';'VINHO GRAN TONEL 137';2),
(4251;NULL;'003';'5601078005017';'VINHO GRAO VASCO 2013';0),
(4252;NULL;'003';'5601012011753';'VINHO GRAO VASCO PROVA MESTRE 2014';0),
(4253;NULL;'003';'7798137300232';'VINHO HACHE BALLESTER';2),
(4254;NULL;'003';'8004385032313';'VINHO HAND BARBEDA DASTI';0),
(4255;NULL;'003';'8004385028651';'VINHO HAND CABERNET';0),
(4256;NULL;'003';'8004385032306';'VINHO HAND CHIANTI';0),
(4257;NULL;'003';'7798260190397';'VINHO HTE GAUCHO MERLOT MALBEC';3),
(4258;NULL;'003';'8423302111113';'VINHO IZADI RIOJA';1),
(4259;NULL;'003';'7791728238983';'VINHO JOSE ZUCCARDI MALBEC';3),
(4260;NULL;'003';'5603592005511';'VINHO JOSEL ROSE';0),
(4261;NULL;'003';'8437005068001';'VINHO JUAN GIL 2015';0),
(4262;NULL;'003';'8437005068742';'VINHO JUAN GIL MOSCATEL';0),
(4263;NULL;'003';'7798127630226';'VINHO JUDAS MALBEC 2015';7),
(4264;NULL;'003';'7798074862084';'VINHO KILLKA CABERNET SAUVIGNON';1),
(4265;NULL;'003';'7798074862091';'VINHO KILLKA CHARDONAY';6),
(4266;NULL;'003';'7798074862077';'VINHO KILLKA MALBEC';0),
(4267;NULL;'003';'7798108253512';'VINHO LA FLOR PULENTA MALBEC';26),
(4268;NULL;'003';'3028130071698';'VINHO LA LFEUR DU BARRIL';0),
(4269;NULL;'003';'7791203000852';'VINHO LA LINDA CABERNET SAUVIGNON 2016';0),
(4270;NULL;'003';'7791203000517';'VINHO LA LINDA MALBEC 2016';5),
(4271;NULL;'003';'7791203000548';'VINHO LA LINDA ROSE DE MALBEC 2017';0),
(4272;NULL;'003';'8436546822004';'VINHO LA MARIMORENA BRANCO';0),
(4273;NULL;'003';'3276210812109';'VINHO LA PETITE PERRIERE ROSE';5),
(4274;NULL;'003';'7804643980292';'VINHO LA PIU BELLE';15),
(4275;NULL;'003';'3012993033177';'VINHO LA ROSE BOUQUEY SAINT EMILLION';0),
(4276;NULL;'003';'3028130071858';'VINHO LA ROSE SAINT - VINCENT';5),
(4277;NULL;'003';'5281004424077';'VINHO LACRIMA D ORO';4),
(4278;NULL;'003';'5603002000228';'VINHO LAGOALVA TINTO 2016';0),
